id,race,clothes,drink,boots,accessories,glasses
7638,Bear,Vest,Whiskey,The Lapti,,
7639,Bear,Bathrobe,Vodka,Army boots,The Ushanka,
7640,Bear,Sleeveless shirt,Vodka,,,
7641,Bear,Bikini,Beer,Slippers,,
7642,Bear,Skin,Beer,The Lapti,,
7643,Skelet,,Beer,Army boots,,Kurt Cobain
7644,Bear,Fur coat,Beer,Army boots,,Black
7645,Bear,Sleeveless shirt,Vodka,Felt boots,Golden chains,
7646,Bear,Worker,Vodka,The Lapti,The Ushanka,
7647,Bear,Bathrobe,Vodka,Army boots,,Neo
7648,Bear,Fur coat,Beer,The Lapti,,
7649,Bear,Bikini,Vodka,Adidas,,Party
7650,Bear,Shirt with tie,Vodka,The Lapti,The Ushanka,
7651,Bear,Medical uniform,Beer,The Lapti,,
7652,Bear,Worker,Beer,Slippers,,
7653,Bear,Shirt with tie,Beer,Felt boots,,Kurt Cobain
7654,Bear,Bathrobe,Vodka,Adidas,Balaclava,Black
7655,Bear,Bathrobe,Beer,The Lapti,,Kurt Cobain
7656,Bear,Vest,Vodka,Adidas,,
7657,Bear,Bathrobe,Beer,Sandals with socks,The Ushanka,Kurt Cobain
7658,Bear,Costume,Beer,The Lapti,,
7659,Bear,Bathrobe,Beer,Army boots,,
7660,Bear,Medical uniform,Whiskey,Felt boots,Golden chains,Kurt Cobain
7661,Bear,Bathrobe,Beer,Sandals with socks,,
7662,Bear,Bathrobe,Vodka,Army boots,,
7663,Bear,Medical uniform,Whiskey,The Lapti,Golden chains,
7664,Bear,Bathrobe,Vodka,,Scar,
7665,Bear,Bathrobe,Whiskey,,,
7666,Bear,Bathrobe,Whiskey,,The Ushanka,
7667,Bear,Vest,Beer,The Lapti,,Neo
7668,Bear,Bathrobe,Whiskey,Adidas,,
7669,Bear,Fur coat,Vodka,Slippers,Scar,Neo
7670,Bear,Bikini,Beer,Sandals with socks,,
7671,Bear,Medical uniform,Beer,Felt boots,Scar,
7672,Bear,Sleeveless shirt,Vodka,,,Black
7673,Bear,Skin,Vodka,,The Ushanka,Kurt Cobain
7674,Bear,Sleeveless shirt,Vodka,Sandals with socks,,Party
7675,Bear,Medical uniform,Vodka,The Lapti,Golden chains,Kurt Cobain
7676,Bear,Medical uniform,Vodka,,Balaclava,Kurt Cobain
7677,Bear,Shirt with tie,Vodka,Army boots,,Love
7678,Bear,Vest,Vodka,,,
7679,Bear,Bathrobe,Vodka,Army boots,Balaclava,Black
7680,Bear,Skin,Beer,Felt boots,Golden chains,Party
7681,Bear,Bathrobe,Vodka,Sandals with socks,The Ushanka,Party
7682,Bear,Fur coat,Tincture,,The Ushanka,Black
7683,Bear,Medical uniform,Beer,Army boots,,
7684,Bear,Bikini,Vine,,The Ushanka,Neo
7685,Bear,Vest,Whiskey,Felt boots,Scar,
7686,Bear,Vest,Beer,Felt boots,,Kurt Cobain
7687,Bear,Shirt with tie,Beer,Slippers,,Love
7688,Bear,Skin,Vodka,,Golden chains,
7689,Bear,Worker,Whiskey,Slippers,Golden chains,
7690,Bear,Worker,Vodka,Adidas,,Love
7691,Bear,Costume,Vodka,The Lapti,Scar,
7692,Bear,Vest,Vodka,Adidas,,Neo
7693,Bear,Fur coat,Vodka,,Scar,
7694,Bear,Shirt with tie,Beer,Felt boots,,
7695,Bear,Vest,Vodka,Sandals with socks,Scar,Neo
7696,Bear,Hoodie,Vodka,Felt boots,Scar,Neo
7697,Bear,Sleeveless shirt,Vodka,,,
7698,Bear,Fur coat,Vodka,Sandals with socks,,Party
7699,Bear,Hoodie,Vodka,The Lapti,,Neo
7700,Bear,Costume,Vodka,Army boots,,
7701,Skelet,,Beer,The Lapti,Balaclava,Party
7702,Bear,Bathrobe,Vodka,,,Love
7703,Bear,Military,Vodka,Army boots,,Neo
7704,Bear,Fur coat,Beer,The Lapti,,Love
7705,Bear,Medical uniform,Vodka,Adidas,The Ushanka,Party
7706,Bear,Shirt with tie,Beer,The Lapti,The Ushanka,Party
7707,Bear,Bathrobe,Whiskey,Felt boots,Scar,Party
7708,Bear,Costume,Vodka,Slippers,,Black
7709,Bear,Medical uniform,Vine,,,Love
7710,Bear,Vest,Vodka,Felt boots,Scar,
7711,Bear,Shirt with tie,Whiskey,,Golden chains,Party
7712,Bear,Bathrobe,Vodka,Felt boots,,Neo
7713,Bear,Military,Whiskey,The Lapti,Golden chains,
7714,Bear,Military,Whiskey,Felt boots,,
7715,Bear,Costume,Vodka,Slippers,,
7716,Bear,Sleeveless shirt,Vodka,Felt boots,,
7717,Bear,Medical uniform,Whiskey,Army boots,The Ushanka,
7718,Bear,Worker,Beer,The Lapti,,Love
7719,Bear,Costume,Vodka,Army boots,Scar,
7720,Bear,Vest,Beer,Sandals with socks,,
7721,Bear,Military,Beer,Felt boots,Scar,Black
7722,Bear,Hoodie,Vodka,Sandals with socks,Balaclava,
7723,Bear,Shirt with tie,Vine,Army boots,Golden chains,
7724,Bear,Vest,Vodka,,Golden chains,
7725,Bear,Hoodie,Beer,Sandals with socks,Balaclava,Party
7726,Bear,Skin,Vodka,The Lapti,,Party
7727,Bear,Fur coat,Vodka,Slippers,Scar,
7728,Bear,Skin,Vodka,The Lapti,,Party
7729,Bear,Bathrobe,Vodka,Felt boots,,Kurt Cobain
7730,Bear,Shirt with tie,Beer,Slippers,,
7731,Bear,Military,Vodka,Sandals with socks,The Ushanka,
7732,Bear,Military,Vodka,Felt boots,,Black
7733,Bear,Fur coat,Moonshine,Adidas,,Black
7734,Bear,Bathrobe,Vodka,Sandals with socks,,Kurt Cobain
7735,Bear,Costume,Vodka,Slippers,Golden chains,
7736,Bear,Hoodie,Tincture,Felt boots,,Party
7737,Bear,Military,Vodka,Sandals with socks,,
7738,Bear,Medical uniform,Beer,Slippers,,Kurt Cobain
7739,Bear,Sleeveless shirt,Vodka,Army boots,,
7740,Bear,Hoodie,Whiskey,Felt boots,,
7741,Bear,Sleeveless shirt,Vodka,The Lapti,,
7742,Bear,Medical uniform,Vodka,The Lapti,,
7743,Bear,Costume,Whiskey,The Lapti,,Neo
7744,Bear,Vest,Beer,Army boots,,Black
7745,Bear,Costume,Vodka,Slippers,,Kurt Cobain
7746,Bear,Fur coat,Vodka,Felt boots,,Kurt Cobain
7747,Bear,Shirt with tie,Vodka,Slippers,Golden chains,
7748,Bear,Worker,Vodka,Army boots,Balaclava,Party
7749,Bear,Shirt with tie,Vodka,The Lapti,,
7750,Bear,Costume,Vodka,Army boots,Balaclava,
7751,Bear,Fur coat,Vodka,Felt boots,,Kurt Cobain
7752,Bear,Shirt with tie,Vodka,Felt boots,Golden chains,Neo
7753,Bear,Military,Whiskey,Army boots,,
7754,Bear,Medical uniform,Beer,Adidas,Golden chains,
7755,Bear,Medical uniform,Vodka,Felt boots,,
7756,Bear,Military,Vodka,Sandals with socks,Golden chains,
7757,Bear,Skin,Vodka,,The Ushanka,Love
7758,Bear,Medical uniform,Vodka,Sandals with socks,,
7759,Bear,Skin,Beer,Felt boots,,
7760,Bear,Worker,Vodka,Felt boots,Scar,
7761,Bear,Worker,Vodka,,The Ushanka,
7762,Bear,Shirt with tie,Vodka,Slippers,Balaclava,
7763,Bear,Bikini,Vodka,The Lapti,The Ushanka,
7764,Bear,Sleeveless shirt,Vodka,Army boots,,
7765,Bear,Costume,Vodka,Slippers,,
7766,Bear,Shirt with tie,Vodka,Slippers,Golden chains,
7767,Bear,Shirt with tie,Vodka,Slippers,,
7768,Bear,Skin,Vodka,Army boots,Balaclava,
7769,Bear,Medical uniform,Whiskey,Slippers,,Neo
7770,Bear,Bikini,Vodka,The Lapti,,Love
7771,Bear,Worker,Beer,Felt boots,Balaclava,Kurt Cobain
7772,Bear,Sleeveless shirt,Beer,Army boots,,Neo
7773,Bear,Costume,Vodka,Army boots,,
7774,Bear,Bikini,Beer,Slippers,,
7775,Bear,Military,Vodka,,Scar,
7776,Bear,Medical uniform,Beer,Sandals with socks,The Ushanka,Neo
7777,Bear,Worker,Vodka,The Lapti,,
7778,Bear,Shirt with tie,Vodka,The Lapti,,Love
7779,Bear,Sleeveless shirt,Beer,Slippers,,Black
7780,Bear,Worker,Beer,,,
7781,Bear,Sleeveless shirt,Vodka,Army boots,The Ushanka,
7782,Bear,Fur coat,Whiskey,,Golden chains,Kurt Cobain
7783,Bear,Vest,Vodka,Felt boots,Scar,Party
7784,Bear,Skin,Vodka,The Lapti,,Love
7785,Bear,Bathrobe,Vodka,Felt boots,,
7786,Bear,Worker,Vodka,Adidas,The Ushanka,Neo
7787,Bear,Bathrobe,Vodka,,Balaclava,
7788,Bear,Vest,Whiskey,The Lapti,,Love
7789,Bear,Worker,Beer,,The Ushanka,
7790,Bear,Worker,Beer,Felt boots,,
7791,Bear,Skin,Vodka,,,Love
7792,Bear,Medical uniform,Beer,Army boots,,Kurt Cobain
7793,Bear,Shirt with tie,Vodka,The Lapti,,Kurt Cobain
7794,Bear,Vest,Whiskey,Felt boots,,
7795,Bear,Medical uniform,Vodka,,,
7796,Bear,Hoodie,Whiskey,Slippers,,Neo
7797,Bear,Skin,Beer,,,
7798,Bear,Skin,Beer,The Lapti,Golden chains,Party
7799,Bear,Costume,Whiskey,,,Love
7800,Bear,Costume,Beer,Sandals with socks,,
7801,Bear,Military,Whiskey,The Lapti,,Neo
7802,Bear,Costume,Vodka,Army boots,,Love
7803,Bear,Medical uniform,Whiskey,The Lapti,,
7804,Bear,Vest,Vodka,Slippers,,
7805,Bear,Sleeveless shirt,Vodka,Army boots,Golden chains,Black
7806,Bear,Costume,Whiskey,The Lapti,,
7807,Bear,Sleeveless shirt,Absinthe,,Golden chains,Party
7808,Bear,Medical uniform,Vodka,The Lapti,The Ushanka,Black
7809,Bear,Fur coat,Vodka,Sandals with socks,Golden chains,
7810,Bear,Worker,Vodka,Sandals with socks,The Ushanka,
7811,Bear,Costume,Whiskey,Slippers,Scar,
7812,Bear,Military,Vodka,,,
7813,Bear,Military,Vodka,,Golden chains,
7814,Bear,Shirt with tie,Vodka,Army boots,,
7815,Bear,Skin,Whiskey,The Lapti,Balaclava,Neo
7816,Bear,Military,Moonshine,The Lapti,Scar,
7817,Bear,Costume,Vodka,Army boots,,
7818,Bear,Fur coat,Vodka,,,
7819,Bear,Vest,Vodka,,,Party
7820,Bear,Costume,Vodka,Slippers,,Party
7821,Bear,Military,Vodka,Felt boots,Balaclava,
7822,Bear,Skin,Vodka,,,
7823,Bear,Sleeveless shirt,Tincture,Slippers,,
7824,Bear,Medical uniform,Vodka,,,
7825,Bear,Shirt with tie,Beer,,,Neo
7826,Bear,Skin,Vodka,Felt boots,,Neo
7827,Bear,Vest,Whiskey,Felt boots,The Ushanka,Kurt Cobain
7828,Bear,Military,Beer,Slippers,Golden chains,Black
7829,Bear,Skin,Vodka,,,
7830,Bear,Costume,Vodka,The Lapti,,Black
7831,Bear,Worker,Vodka,Slippers,,Party
7832,Bear,Skin,Beer,Felt boots,,
7833,Bear,Military,Vine,Adidas,,Neo
7834,Bear,Fur coat,Vodka,Sandals with socks,The Ushanka,Kurt Cobain
7835,Bear,Fur coat,Beer,Slippers,,Love
7836,Bear,Costume,Vodka,Felt boots,Golden chains,Party
7837,Bear,Medical uniform,Beer,The Lapti,The Ushanka,Neo
7838,Bear,Military,Vodka,Army boots,Balaclava,
7839,Bear,Hoodie,Vodka,The Lapti,The Ushanka,Black
7840,Bear,Sleeveless shirt,Vodka,The Lapti,,
7841,Bear,Vest,Beer,Army boots,,Neo
7842,Bear,Skin,Vine,Felt boots,,Black
7843,Bear,Bathrobe,Tincture,Army boots,,Kurt Cobain
7844,Bear,Bikini,Vodka,Slippers,Golden chains,
7845,Bear,Bathrobe,Beer,,,
7846,Bear,Military,Beer,Felt boots,The Ushanka,Neo
7847,Bear,Sleeveless shirt,Beer,Adidas,The Ushanka,Party
7848,Bear,Fur coat,Beer,Slippers,,
7849,Bear,Skin,Vodka,,Scar,Kurt Cobain
7850,Bear,Skin,Vodka,Felt boots,,
7851,Bear,Costume,Vodka,Adidas,,
7852,Bear,Bathrobe,Vodka,The Lapti,,
7853,Bear,Sleeveless shirt,Beer,Felt boots,,
7854,Bear,Costume,Beer,The Lapti,,
7855,Bear,Vest,Vodka,Adidas,The Ushanka,
7856,Bear,Medical uniform,Vodka,,Balaclava,
7857,Bear,Skin,Vodka,,Scar,Party
7858,Bear,Costume,Vodka,Army boots,Balaclava,
7859,Bear,Bathrobe,Whiskey,,,Neo
7860,Bear,Worker,Beer,Sandals with socks,The Ushanka,Party
7861,Bear,Worker,Vodka,Slippers,Scar,Party
7862,Bear,Bikini,Beer,The Lapti,,
7863,Bear,Worker,Vodka,Slippers,,
7864,Bear,Sleeveless shirt,Vodka,Slippers,,
7865,Bear,Shirt with tie,Vodka,,,
7866,Bear,Skin,Vodka,Army boots,,
7867,Bear,Skin,Vodka,The Lapti,,
7868,Bear,Hoodie,Beer,Slippers,,Neo
7869,Bear,Sleeveless shirt,Vodka,The Lapti,,Love
7870,Bear,Vest,Whiskey,Army boots,,
7871,Bear,Shirt with tie,Vodka,Army boots,Balaclava,
7872,Bear,Military,Vodka,,,Neo
7873,Bear,Military,Vodka,,Balaclava,
7874,Bear,Worker,Vodka,The Lapti,,
7875,Bear,Bikini,Vodka,,Golden chains,Kurt Cobain
7876,Bear,Sleeveless shirt,Vodka,Felt boots,,
7877,Bear,Vest,Vodka,Army boots,The Ushanka,Neo
7878,Bear,Skin,Beer,,The Ushanka,Neo
7879,Bear,Skin,Vodka,The Lapti,,Love
7880,Bear,Bathrobe,Vodka,The Lapti,Balaclava,Neo
7881,Bear,Costume,Whiskey,The Lapti,Golden chains,
7882,Bear,Shirt with tie,Vodka,The Lapti,,Love
7883,Bear,Worker,Vodka,The Lapti,,Party
7884,Bear,Costume,Vodka,Felt boots,Golden chains,Black
7885,Bear,Fur coat,Beer,Army boots,Balaclava,Neo
7886,Bear,Costume,Whiskey,The Lapti,,Party
7887,Bear,Hoodie,Beer,Army boots,The Ushanka,
7888,Bear,Skin,Beer,Army boots,Golden chains,Black
7889,Bear,Fur coat,Whiskey,,Balaclava,Black
7890,Bear,Shirt with tie,Vodka,Felt boots,,Kurt Cobain
7891,Bear,Sleeveless shirt,Whiskey,Slippers,Scar,
7892,Bear,Skin,Vodka,The Lapti,,
7893,Bear,Shirt with tie,Beer,Felt boots,Balaclava,Neo
7894,Bear,Worker,Whiskey,Slippers,,Party
7895,Bear,Sleeveless shirt,Vodka,Sandals with socks,,
7896,Bear,Military,Beer,Slippers,Balaclava,Party
7897,Bear,Medical uniform,Vodka,Sandals with socks,,
7898,Bear,Fur coat,Vodka,Slippers,Balaclava,Black
7899,Bear,Costume,Beer,,Golden chains,
7900,Bear,Worker,Vodka,,,
7901,Bear,Vest,Vodka,Felt boots,,
7902,Bear,Skin,Whiskey,Army boots,Scar,
7903,Bear,Vest,Whiskey,Felt boots,Scar,
7904,Bear,Sleeveless shirt,Beer,The Lapti,Scar,Love
7905,Bear,Worker,Vodka,Sandals with socks,,
7906,Bear,Fur coat,Beer,Felt boots,Golden chains,
7907,Bear,Skin,Whiskey,Army boots,The Ushanka,
7908,Bear,Skin,Vodka,Felt boots,The Ushanka,Black
7909,Bear,Worker,Vodka,Felt boots,,Love
7910,Bear,Shirt with tie,Beer,,,
7911,Bear,Shirt with tie,Vodka,,,
7912,Bear,Skin,Vodka,Sandals with socks,Balaclava,Black
7913,Bear,Hoodie,Vodka,,Balaclava,
7914,Bear,Worker,Vodka,,Scar,Black
7915,Bear,Bathrobe,Tincture,Sandals with socks,Scar,Kurt Cobain
7916,Bear,Military,Vodka,The Lapti,,
7917,Bear,Medical uniform,Beer,Sandals with socks,,Love
7918,Bear,Skin,Beer,The Lapti,,
7919,Bear,Military,Whiskey,Felt boots,,
7920,Bear,Worker,Vodka,Army boots,,
7921,Bear,Costume,Vine,The Lapti,,
7922,Bear,Hoodie,Beer,Slippers,Golden chains,Party
7923,Bear,Costume,Vodka,Army boots,,
7924,Bear,Skin,Vodka,Slippers,,Party
7925,Bear,Worker,Vodka,Felt boots,,Love
7926,Bear,Costume,Vodka,The Lapti,Scar,
7927,Bear,Fur coat,Vodka,Felt boots,Balaclava,Party
7928,Bear,Sleeveless shirt,Beer,Felt boots,Scar,
7929,Bear,Worker,Whiskey,,,
7930,Bear,Military,Vodka,Felt boots,The Ushanka,
7931,Bear,Costume,Beer,Felt boots,,
7932,Bear,Sleeveless shirt,Vodka,Felt boots,,
7933,Bear,Skin,Beer,Felt boots,Scar,
7934,Bear,Worker,Whiskey,Adidas,,
7935,Bear,Vest,Beer,Army boots,Scar,
7936,Bear,Military,Vodka,The Lapti,,
7937,Bear,Costume,Beer,,,
7938,Bear,Hoodie,Beer,Slippers,The Ushanka,
7939,Bear,Medical uniform,Vodka,Slippers,Balaclava,Party
7940,Bear,Vest,Vodka,Slippers,Golden chains,
7941,Bear,Hoodie,Vodka,Felt boots,,Love
7942,Bear,Bathrobe,Vodka,Sandals with socks,Balaclava,Neo
7943,Bear,Vest,Vodka,Felt boots,,
7944,Bear,Medical uniform,Beer,,,Neo
7945,Bear,Worker,Tincture,,,
7946,Bear,Costume,Tincture,The Lapti,,
7947,Bear,Medical uniform,Vodka,Slippers,,
7948,Bear,Costume,Vodka,Slippers,,
7949,Bear,Hoodie,Vodka,Slippers,Scar,
7950,Bear,Fur coat,Vodka,Army boots,,Neo
7951,Bear,Military,Beer,,,
7952,Bear,Medical uniform,Vodka,Slippers,,Black
7953,Bear,Worker,Tincture,Slippers,Scar,
7954,Bear,Bathrobe,Vodka,Felt boots,Balaclava,
7955,Bear,Costume,Whiskey,,,
7956,Bear,Medical uniform,Vodka,Slippers,Balaclava,Love
7957,Bear,Medical uniform,Vodka,,The Ushanka,Love
7958,Bear,Bathrobe,Vodka,Slippers,Scar,
7959,Bear,Skin,Beer,Felt boots,,
7960,Bear,Vest,Beer,The Lapti,,Party
7961,Bear,Bathrobe,Whiskey,,,Neo
7962,Bear,Vest,Vodka,Felt boots,,
7963,Bear,Fur coat,Beer,,,Kurt Cobain
7964,Bear,Hoodie,Beer,Slippers,,
7965,Bear,Costume,Vodka,Felt boots,The Ushanka,
7966,Bear,Hoodie,Beer,Felt boots,Balaclava,
7967,Bear,Medical uniform,Beer,Sandals with socks,,
7968,Bear,Worker,Vodka,Slippers,,Neo
7969,Bear,Skin,Vodka,Slippers,,
7970,Bear,Bathrobe,Beer,,,
7971,Bear,Bathrobe,Vodka,Army boots,Golden chains,
7972,Bear,Bathrobe,Beer,,,
7973,Bear,Worker,Vodka,Adidas,,Kurt Cobain
7974,Bear,Medical uniform,Beer,Felt boots,Golden chains,Neo
7975,Bear,Shirt with tie,Whiskey,,,
7976,Bear,Medical uniform,Vodka,,The Ushanka,
7977,Bear,Hoodie,Vodka,Army boots,The Ushanka,
7978,Bear,Hoodie,Whiskey,The Lapti,Golden chains,Neo
7979,Bear,Vest,Vodka,Felt boots,,Party
7980,Bear,Hoodie,Vodka,Felt boots,The Ushanka,Party
7981,Bear,Skin,Vodka,Adidas,Balaclava,Kurt Cobain
7982,Bear,Skin,Whiskey,The Lapti,Balaclava,
7983,Bear,Vest,Vodka,Slippers,The Ushanka,Black
7984,Bear,Vest,Vodka,Slippers,The Ushanka,Kurt Cobain
7985,Bear,Skin,Vodka,Slippers,The Ushanka,
7986,Bear,Skin,Beer,Adidas,The Ushanka,
7987,Bear,Medical uniform,Whiskey,Felt boots,The Ushanka,
7988,Bear,Sleeveless shirt,Whiskey,The Lapti,,
7989,Bear,Vest,Beer,,,Party
7990,Bear,Bathrobe,Beer,Army boots,,
7991,Bear,Bathrobe,Vodka,Slippers,The Ushanka,Love
7992,Bear,Hoodie,Vodka,,,
7993,Bear,Hoodie,Vodka,The Lapti,Scar,
7994,Bear,Skin,Vodka,,Balaclava,Kurt Cobain
7995,Bear,Bathrobe,Beer,Adidas,Balaclava,
7996,Bear,Medical uniform,Beer,Slippers,,
7997,Bear,Sleeveless shirt,Vodka,Sandals with socks,Golden chains,
7998,Bear,Sleeveless shirt,Vodka,Army boots,The Ushanka,Black
7999,Bear,Bathrobe,Vodka,Felt boots,Golden chains,Black
8000,Bear,Skin,Vodka,Army boots,Scar,Kurt Cobain
8001,Bear,Hoodie,Vodka,Adidas,The Ushanka,Neo
8002,Bear,Bathrobe,Beer,The Lapti,Golden chains,
8003,Bear,Skin,Beer,Slippers,Balaclava,Neo
8004,Bear,Vest,Beer,Slippers,,
8005,Bear,Military,Tincture,The Lapti,,Neo
8006,Bear,Skin,Vodka,Felt boots,,
8007,Bear,Medical uniform,Vodka,The Lapti,,
8008,Bear,Shirt with tie,Vodka,Adidas,,
8009,Bear,Worker,Whiskey,Army boots,Balaclava,
8010,Bear,Skin,Beer,Sandals with socks,,
8011,Bear,Medical uniform,Vodka,Army boots,,Love
8012,Bear,Costume,Beer,Army boots,Balaclava,
8013,Bear,Fur coat,Beer,Sandals with socks,The Ushanka,
8014,Bear,Hoodie,Vodka,Sandals with socks,The Ushanka,Love
8015,Bear,Skin,Vodka,Felt boots,,
8016,Bear,Worker,Vodka,Army boots,,
8017,Bear,Costume,Moonshine,,,Love
8018,Bear,Medical uniform,Whiskey,,,
8019,Bear,Costume,Vodka,Adidas,,
8020,Demon,Vest,Whiskey,,Balaclava,
8021,Bear,Worker,Beer,Sandals with socks,,Kurt Cobain
8022,Bear,Medical uniform,Vine,Adidas,,
8023,Demon,Bikini,Vodka,,,
8024,Bear,Fur coat,Absinthe,Slippers,,
8025,Bear,Medical uniform,Vodka,Army boots,The Ushanka,Kurt Cobain
8026,Bear,Hoodie,Beer,Army boots,The Ushanka,Kurt Cobain
8027,Bear,Hoodie,Vodka,Slippers,,
8028,Bear,Skin,Whiskey,Felt boots,,
8029,Bear,Fur coat,Vodka,Felt boots,,
8030,Bear,Shirt with tie,Vodka,,The Ushanka,
8031,Bear,Medical uniform,Vodka,,The Ushanka,
8032,Bear,Costume,Whiskey,Felt boots,Scar,Neo
8033,Bear,Military,Vodka,Slippers,,Party
8034,Bear,Fur coat,Vodka,Felt boots,Golden chains,
8035,Bear,Skin,Beer,,,
8036,Bear,Costume,Vodka,Felt boots,The Ushanka,
8037,Bear,Medical uniform,Whiskey,Slippers,Scar,
8038,Bear,Military,Beer,Felt boots,,Black
8039,Bear,Vest,Vodka,Slippers,,Neo
8040,Bear,Military,Whiskey,Slippers,,
8041,Bear,Military,Whiskey,,Golden chains,
8042,Bear,Fur coat,Vodka,,Balaclava,Party
8043,Bear,Bathrobe,Moonshine,Felt boots,,Black
8044,Bear,Vest,Vodka,Sandals with socks,,Black
8045,Bear,Worker,Vodka,The Lapti,Golden chains,Love
8046,Bear,Sleeveless shirt,Vodka,,The Ushanka,Neo
8047,Bear,Military,Beer,The Lapti,Golden chains,
8048,Bear,Costume,Vodka,Slippers,,
8049,Bear,Costume,Vodka,Felt boots,,Neo
8050,Bear,Shirt with tie,Beer,Slippers,,Black
8051,Bear,Worker,Whiskey,Felt boots,Scar,Party
8052,Bear,Skin,Vodka,Sandals with socks,,Neo
8053,Bear,Hoodie,Whiskey,Army boots,,
8054,Bear,Shirt with tie,Vodka,The Lapti,,
8055,Bear,Worker,Vine,Felt boots,Balaclava,
8056,Bear,Hoodie,Vodka,Felt boots,,
8057,Bear,Atomic suit,Vodka,,The Ushanka,Black
8058,Bear,Hoodie,Vodka,Slippers,Balaclava,
8059,Bear,Military,Vine,Sandals with socks,Scar,
8060,Bear,Bathrobe,Vodka,Sandals with socks,,Love
8061,Bear,Costume,Vodka,Felt boots,Golden chains,Black
8062,Bear,Skin,Whiskey,The Lapti,Scar,Kurt Cobain
8063,Skelet,,Vodka,Army boots,,
8064,Bear,Costume,Vodka,Felt boots,,
8065,Bear,Military,Whiskey,Felt boots,,Love
8066,Bear,Astronaut,Beer,The Lapti,,Neo
8067,Bear,Military,Vodka,Army boots,,Black
8068,Bear,Military,Vodka,Felt boots,,
8069,Bear,Fur coat,Whiskey,Sandals with socks,,
8070,Bear,Vest,Whiskey,Sandals with socks,Scar,
8071,Bear,Bathrobe,Vodka,Slippers,,
8072,Bear,Fur coat,Moonshine,Slippers,,Love
8073,Bear,Hoodie,Vodka,Army boots,,
8074,Bear,Vest,Beer,Adidas,Scar,Black
8075,Bear,Sleeveless shirt,Vodka,Army boots,The Ushanka,
8076,Bear,Costume,Beer,Sandals with socks,,Love
8077,Bear,Military,Vodka,,Balaclava,Love
8078,Bear,Vest,Whiskey,Army boots,Balaclava,
8079,Bear,Medical uniform,Vodka,Sandals with socks,,
8080,Bear,Skin,Vodka,Felt boots,,
8081,Bear,Vest,Beer,Slippers,Golden chains,
8082,Bear,Sleeveless shirt,Vodka,The Lapti,Golden chains,
8083,Bear,Military,Vodka,Slippers,,
8084,Bear,Hoodie,Vodka,,The Ushanka,Neo
8085,Bear,Vest,Vodka,Army boots,,
8086,Bear,Military,Whiskey,The Lapti,,Kurt Cobain
8087,Bear,Worker,Beer,Adidas,,Love
8088,Bear,Sleeveless shirt,Whiskey,Sandals with socks,The Ushanka,
8089,Bear,Medical uniform,Vodka,,,
8090,Bear,Sleeveless shirt,Vine,Army boots,Golden chains,
8091,Bear,Costume,Vodka,Sandals with socks,,
8092,Bear,Military,Vodka,Slippers,Golden chains,Kurt Cobain
8093,Bear,Hoodie,Beer,Slippers,,Neo
8094,Bear,Shirt with tie,Vodka,Slippers,,Black
8095,Bear,Bathrobe,Vodka,Slippers,,
8096,Bear,Fur coat,Whiskey,Sandals with socks,Balaclava,Neo
8097,Bear,Hoodie,Vodka,Felt boots,,
8098,Bear,Skin,Whiskey,Felt boots,,
8099,Bear,Medical uniform,Whiskey,Army boots,Scar,
8100,Bear,Fur coat,Beer,,,
8101,Bear,Bikini,Vine,Army boots,Scar,
8102,Bear,Costume,Vodka,Army boots,The Ushanka,Kurt Cobain
8103,Bear,Fur coat,Vodka,Sandals with socks,,Black
8104,Bear,Worker,Beer,The Lapti,,Black
8105,Bear,Skin,Beer,Sandals with socks,,Love
8106,Bear,Atomic suit,Beer,,Scar,Black
8107,Bear,Fur coat,Beer,Slippers,Golden chains,
8108,Bear,Skin,Beer,Army boots,,Neo
8109,Bear,Skin,Vodka,,Golden chains,
8110,Bear,Shirt with tie,Vodka,Felt boots,,Kurt Cobain
8111,Bear,Skin,Whiskey,Felt boots,,
8112,Bear,Skin,Vodka,,Golden chains,Black
8113,Bear,Costume,Vodka,Felt boots,The Ushanka,
8114,Bear,Medical uniform,Tincture,Army boots,,
8115,Bear,Shirt with tie,Beer,Army boots,,Party
8116,Bear,Hoodie,Beer,Slippers,Scar,
8117,Bear,Vest,Vodka,The Lapti,,
8118,Bear,Military,Vodka,The Lapti,,
8119,Bear,Bathrobe,Beer,Sandals with socks,Balaclava,
8120,Bear,Fur coat,Whiskey,Adidas,,Neo
8121,Bear,Military,Vodka,,,
8122,Bear,Costume,Vodka,,,Love
8123,Bear,Worker,Vine,Adidas,Golden chains,Party
8124,Bear,Fur coat,Whiskey,Slippers,,Neo
8125,Bear,Sleeveless shirt,Beer,Slippers,Balaclava,Black
8126,Bear,Worker,Vodka,Adidas,The Ushanka,
8127,Bear,Medical uniform,Beer,,,
8128,Bear,Costume,Beer,Felt boots,Golden chains,Love
8129,Bear,Military,Vodka,Sandals with socks,,
8130,Bear,Bathrobe,Beer,Slippers,Balaclava,
8131,Bear,Shirt with tie,Vodka,Army boots,,
8132,Bear,Shirt with tie,Whiskey,Slippers,Golden chains,Neo
8133,Bear,Sleeveless shirt,Whiskey,,,Party
8134,Bear,Bikini,Vodka,The Lapti,,
8135,Bear,Astronaut,Vodka,,Scar,Love
8136,Bear,Worker,Beer,Felt boots,,
8137,Bear,Medical uniform,Vodka,Sandals with socks,Scar,
